"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교과프로그램수","교과수강학생수","특기적성프로그램수","특기적성수강학생수","프로그램수(계)","수강학생수(계)","방과후학교참여학생수","초등돌봄교실 오후돌봄운영교실수","초등돌봄교실 오후돌봄참여학생수","초등돌봄교실 저녁돌봄운영교실수","초등돌봄교실 저녁돌봄참여학생수","초등돌봄교실방과후학교 연계형돌봄운영교실수","초등돌봄교실방과후학교 연계형돌봄참여학생수","초등돌봄참여학생중 특수교육대상학생수","특수학교종일반 학급수","특수학교종일반 참여학생수","방과후학교 수익자부담금액","방과후학교 수익자부담외지원금액","초등돌봄교실 수익자부담금액","초등돌봄교실 수익자부담외지원금액"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001029","서울서정초등학교","02","공립","N","","7","129","14","326","21","455","383","3","65","0","0","1","25","0","0","0","42131900","3562880","12520000","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001030","서울송정초등학교","02","공립","N","","18","193","38","456","56","649","340","4","81","0","0","2","22","0","0","0","170806010","39097100","794500","2090000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001031","서울송화초등학교","02","공립","N","","19","216","34","490","53","706","360","3","75","0","0","1","12","0","0","0","256374620","33194160","8825000","113643520"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001032","서울신강초등학교","02","공립","N","","2","35","11","204","13","239","107","2","48","0","0","0","0","0","0","0","21070750","10385100","3180000","85230040"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001033","서울신곡초등학교","02","공립","N","","6","124","5","72","11","196","141","3","71","1","3","0","0","0","0","0","5772000","10536000","1095000","101859000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001034","서울신남초등학교","02","공립","N","","6","59","37","474","43","533","287","3","50","1","5","2","45","1","0","0","93919250","4170420","13520000","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001035","서울신목초등학교","02","공립","N","","6","181","7","190","13","371","371","2","50","0","0","1","18","1","0","0","57950070","653200","7065000","26854926"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001036","서울신서초등학교","02","공립","N","","16","176","48","636","64","812","493","4","112","1","3","2","42","0","0","0","182462080","185000","17615000","139146640"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001037","서울신원초등학교","02","공립","N","","3","65","14","354","17","419","196","3","48","0","0","0","0","0","0","0","7111800","2395190","6044000","31267000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001038","서울신월초등학교","02","공립","N","","4","59","17","273","21","332","225","3","68","0","0","1","23","2","0","0","192569040","30510580","7975000","49448000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001039","서울신정초등학교","02","공립","N","","23","229","57","809","80","1038","582","6","137","1","3","2","53","1","0","0","305677440","76471880","16070000","3970000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001040","서울양강초등학교","02","공립","N","","10","79","29","317","39","396","208","3","66","0","0","1","10","0","0","0","53112410","12448000","16628000","45716420"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001041","서울양동초등학교","02","공립","N","","10","105","27","334","37","439","227","3","60","1","4","0","0","1","0","0","116456270","23119770","6710000","24500000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001042","서울양명초등학교","02","공립","N","","2","35","28","422","30","457","226","2","46","0","0","1","23","0","0","0","167721990","5571500","0","31468370"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001043","서울양목초등학교","02","공립","N","","7","151","16","355","23","506","321","2","46","1","2","1","24","0","0","0","32618680","7112250","0","14128300"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001044","서울양원초등학교","02","공립","N","","3","38","11","209","14","247","132","1","15","0","0","0","0","0","0","0","22599200","5402470","3858000","49660000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001045","서울양천초등학교","02","공립","N","","1","12","31","275","32","287","184","2","40","0","0","1","7","0","0","0","122296950","8254250","2295000","26610000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001046","서울양화초등학교","02","공립","N","","22","250","34","402","56","652","341","3","71","0","0","1","25","0","0","0","100111320","24896840","5760000","40693000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001048","서울염동초등학교","02","공립","N","","8","114","27","523","35","637","433","2","52","0","0","0","0","0","0","0","105490778","10629600","10445000","51901850"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001049","서울염창초등학교","02","공립","N","","6","79","25","654","31","733","489","3","75","0","0","0","0","0","0","0","48583960","1901200","13260000","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001050","서울영도초등학교","02","공립","N","","3","34","45","657","48","691","444","3","75","1","1","1","16","0","0","0","188656500","10741990","7565000","275000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001051","서울우장초등학교","02","공립","N","","1","20","18","577","19","597","341","2","39","0","0","0","0","0","0","0","39552680","5045200","3595000","79907910"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001052","서울월정초등학교","02","공립","N","","3","157","19","516","22","673","375","5","99","1","5","0","0","0","0","0","233799340","45173660","12540000","53390000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001053","서울월촌초등학교","02","공립","N","","14","152","37","475","51","627","544","2","50","0","0","1","16","0","0","0","70654800","6000000","18316000","40347000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001054","서울은정초등학교","02","공립","N","","4","88","19","457","23","545","232","2","43","0","0","0","0","2","0","0","6584000","6989700","3625000","142810960"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001055","서울정곡초등학교","02","공립","N","","2","39","11","129","13","168","108","1","25","1","2","0","0","0","0","0","29800810","7179740","6741000","0"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001056","서울정목초등학교","02","공립","N","","6","187","19","491","25","678","410","4","80","1","1","1","4","0","0","0","60231000","11024100","8235000","765000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001057","서울지향초등학교","02","공립","N","","12","139","30","508","42","647","581","3","70","0","0","0","0","0","0","0","122295220","22565430","7510000","33120000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001058","서울치현초등학교","02","공립","N","","6","139","28","351","34","490","282","3","68","0","0","0","0","1","0","0","201306640","12187760","6645000","1065000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001059","서울탑산초등학교","02","공립","N","","0","0","28","601","28","601","268","3","67","1","1","1","21","0","0","0","155856400","19355220","3135000","510000"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001060","서울화곡초등학교","02","공립","N","","9","94","40","438","49","532","482","3","55","0","0","2","19","0","0","0","57717850","30033120","6725000","136618910"
